date,category,sales_amount,units_sold,profit,is_promotion,day_of_week,month,quarter,year
2023-03-08,Clothing,40980.04,448,17619.36,False,2,3,1,2023
2023-03-09,Clothing,41104.24,449,17672.76,False,3,3,1,2023
2023-03-10,Clothing,36958.01,404,15890.09,False,4,3,1,2023
2023-03-11,Clothing,47398.41,518,20378.93,False,5,3,1,2023
2023-03-12,Clothing,53750.09,588,23109.84,True,6,3,1,2023
2023-03-13,Clothing,37512.17,410,16128.35,False,0,3,1,2023
2023-03-14,Clothing,42144.66,461,18120.08,True,1,3,1,2023
2023-03-15,Clothing,42554.04,465,18296.1,False,2,3,1,2023
2023-03-16,Clothing,41079.57,449,17662.15,False,3,3,1,2023
2023-03-17,Clothing,41862.83,458,17998.91,False,4,3,1,2023
2023-03-18,Clothing,47688.9,521,20503.83,False,5,3,1,2023
2023-03-19,Clothing,47991.85,525,20634.08,False,6,3,1,2023
2023-03-20,Clothing,38234.05,418,16438.72,False,0,3,1,2023
2023-03-21,Clothing,43624.1,477,18756.17,False,1,3,1,2023
2023-03-22,Clothing,44060.8,482,18943.93,False,2,3,1,2023
2023-03-23,Clothing,41150.71,450,17692.74,False,3,3,1,2023
2023-03-24,Clothing,41727.31,456,17940.65,False,4,3,1,2023
2023-03-25,Clothing,44920.55,491,19313.58,False,5,3,1,2023
2023-03-26,Clothing,49612.74,542,21330.98,False,6,3,1,2023
2023-03-27,Clothing,43583.34,477,18738.64,False,0,3,1,2023
2023-03-28,Clothing,42354.84,463,18210.45,False,1,3,1,2023
2023-03-29,Clothing,45131.81,494,19404.41,False,2,3,1,2023
2023-03-30,Clothing,42089.5,460,18096.37,False,3,3,1,2023
2023-03-31,Clothing,44232.48,484,19017.74,False,4,3,1,2023
2023-04-01,Clothing,47385.92,518,20373.56,False,5,4,2,2023
2023-04-02,Clothing,49767.15,544,21397.37,False,6,4,2,2023
2023-04-03,Clothing,43101.79,471,18531.6,False,0,4,2,2023
2023-04-04,Clothing,44145.06,483,18980.16,False,1,4,2,2023
2023-04-05,Clothing,42999.87,470,18487.78,False,2,4,2,2023
2023-04-06,Clothing,43686.43,478,18782.97,False,3,4,2,2023
2023-04-07,Clothing,45955.16,503,19758.41,False,4,4,2,2023
2023-04-08,Clothing,49983.39,547,21490.34,False,5,4,2,2023
2023-04-09,Clothing,52707.63,576,22661.63,True,6,4,2,2023
2023-04-10,Clothing,48469.27,530,20839.35,False,0,4,2,2023
2023-04-11,Clothing,47818.61,523,20559.6,False,1,4,2,2023
2023-04-12,Clothing,42094.82,460,18098.66,False,2,4,2,2023
2023-04-13,Clothing,46612.66,510,20041.1,False,3,4,2,2023
2023-04-14,Clothing,44145.36,483,18980.29,False,4,4,2,2023
2023-04-15,Clothing,52798.35,577,22700.64,False,5,4,2,2023
2023-04-16,Clothing,53043.83,580,22806.18,False,6,4,2,2023
2023-04-17,Clothing,45200.14,494,19433.79,False,0,4,2,2023
2023-04-18,Clothing,44144.12,483,18979.75,False,1,4,2,2023
2023-04-19,Clothing,44500.68,487,19133.05,False,2,4,2,2023
2023-04-20,Clothing,44154.58,483,18984.25,False,3,4,2,2023
2023-04-21,Clothing,44489.36,486,19128.19,False,4,4,2,2023
2023-04-22,Clothing,53289.63,583,22911.86,False,5,4,2,2023
2023-04-23,Clothing,52031.48,569,22370.92,False,6,4,2,2023
2023-04-24,Clothing,48260.0,528,20749.37,False,0,4,2,2023
2023-04-25,Clothing,50175.56,549,21572.97,False,1,4,2,2023
2023-04-26,Clothing,45770.29,500,19678.92,False,2,4,2,2023
2023-04-27,Clothing,47714.5,522,20514.84,False,3,4,2,2023
2023-04-28,Clothing,48427.12,530,20821.23,False,4,4,2,2023
2023-04-29,Clothing,55624.74,608,23915.84,False,5,4,2,2023
2023-04-30,Clothing,54911.08,600,23609.0,False,6,4,2,2023
2023-05-01,Clothing,49372.94,540,21227.88,False,0,5,2,2023
2023-05-02,Clothing,48934.02,535,21039.17,False,1,5,2,2023
2023-05-03,Clothing,45282.69,495,19469.28,False,2,5,2,2023
2023-05-04,Clothing,50048.57,547,21518.37,False,3,5,2,2023
2023-05-05,Clothing,50217.71,549,21591.09,False,4,5,2,2023
2023-05-06,Clothing,53973.01,590,23205.68,False,5,5,2,2023
2023-05-07,Clothing,55880.49,611,24025.8,False,6,5,2,2023
2023-05-08,Clothing,50146.66,548,21560.54,False,0,5,2,2023
2023-05-09,Clothing,48305.29,528,20768.85,False,1,5,2,2023
2023-05-10,Clothing,51247.0,560,22033.63,False,2,5,2,2023
2023-05-11,Clothing,54205.84,593,23305.79,False,3,5,2,2023
2023-05-12,Clothing,52305.43,572,22488.7,True,4,5,2,2023
2023-05-13,Clothing,53584.9,586,23038.81,False,5,5,2,2023
2023-05-14,Clothing,57421.92,628,24688.54,False,6,5,2,2023
2023-05-15,Clothing,51049.75,558,21948.83,False,0,5,2,2023
2023-05-16,Clothing,49063.91,536,21095.01,False,1,5,2,2023
2023-05-17,Clothing,52876.54,578,22734.25,False,2,5,2,2023
2023-05-18,Clothing,46840.01,512,20138.85,False,3,5,2,2023
2023-05-19,Clothing,51412.96,562,22104.99,False,4,5,2,2023
2023-05-20,Clothing,56155.73,614,24144.14,False,5,5,2,2023
2023-05-21,Clothing,61385.73,671,26392.78,False,6,5,2,2023
2023-05-22,Clothing,54570.67,597,23462.64,False,0,5,2,2023
2023-05-23,Clothing,48595.9,531,20893.79,False,1,5,2,2023
2023-05-24,Clothing,49166.83,538,21139.26,False,2,5,2,2023
2023-05-25,Clothing,52358.14,573,22511.37,False,3,5,2,2023
2023-05-26,Clothing,49704.42,544,21370.4,False,4,5,2,2023
2023-05-27,Clothing,58139.57,636,24997.09,False,5,5,2,2023
2023-05-28,Clothing,58392.79,639,25105.96,False,6,5,2,2023
2023-05-29,Clothing,46587.05,509,20030.09,False,0,5,2,2023
2023-05-30,Clothing,55949.32,612,24055.39,True,1,5,2,2023
2023-05-31,Clothing,49451.45,541,21261.64,False,2,5,2,2023
2023-06-01,Clothing,49959.9,546,21480.24,False,3,6,2,2023
2023-06-02,Clothing,54294.44,594,23343.88,False,4,6,2,2023
2023-06-03,Clothing,56104.05,613,24121.92,False,5,6,2,2023
2023-06-04,Clothing,60736.95,664,26113.83,False,6,6,2,2023
2023-06-05,Clothing,50712.2,555,21803.7,False,0,6,2,2023
2023-06-06,Clothing,50775.04,555,21830.71,False,1,6,2,2023
2023-06-07,Clothing,53191.62,582,22869.72,False,2,6,2,2023
2023-06-08,Clothing,52260.9,571,22469.56,False,3,6,2,2023
2023-06-09,Clothing,52825.8,578,22712.44,False,4,6,2,2023
2023-06-10,Clothing,61499.67,672,26441.77,False,5,6,2,2023
2023-06-11,Clothing,58701.74,642,25238.8,False,6,6,2,2023
2023-06-12,Clothing,50382.54,551,21661.96,False,0,6,2,2023
2023-06-13,Clothing,49390.45,540,21235.41,False,1,6,2,2023
2023-06-14,Clothing,50007.84,547,21500.86,False,2,6,2,2023
2023-06-15,Clothing,58355.36,638,25089.87,False,3,6,2,2023
2023-06-16,Clothing,59837.75,654,25727.22,True,4,6,2,2023
2023-06-17,Clothing,56767.24,621,24407.06,False,5,6,2,2023
2023-06-18,Clothing,56872.19,622,24452.18,False,6,6,2,2023
2023-06-19,Clothing,53078.25,580,22820.98,False,0,6,2,2023
2023-06-20,Clothing,53253.91,582,22896.5,False,1,6,2,2023
2023-06-21,Clothing,53286.88,583,22910.68,False,2,6,2,2023
2023-06-22,Clothing,51545.47,564,22161.96,False,3,6,2,2023
2023-06-23,Clothing,51855.04,567,22295.06,False,4,6,2,2023
2023-06-24,Clothing,60697.67,664,26096.95,False,5,6,2,2023
2023-06-25,Clothing,60188.23,658,25877.91,False,6,6,2,2023
2023-06-26,Clothing,47308.38,517,20340.22,False,0,6,2,2023
2023-06-27,Clothing,51700.5,565,22228.62,False,1,6,2,2023
2023-06-28,Clothing,50345.82,551,21646.17,False,2,6,2,2023
2023-06-29,Clothing,52614.89,575,22621.76,False,3,6,2,2023
2023-06-30,Clothing,58805.16,643,25283.26,False,4,6,2,2023
2023-07-01,Clothing,60888.38,666,26178.94,False,5,7,3,2023
2023-07-02,Clothing,59394.18,649,25536.51,False,6,7,3,2023
2023-07-03,Clothing,59500.86,651,25582.38,True,0,7,3,2023
2023-07-04,Clothing,53308.86,583,22920.13,False,1,7,3,2023
2023-07-05,Clothing,53167.71,581,22859.44,False,2,7,3,2023
2023-07-06,Clothing,53572.84,586,23033.63,False,3,7,3,2023
2023-07-07,Clothing,56754.14,621,24401.43,False,4,7,3,2023
2023-07-08,Clothing,57564.41,629,24749.8,False,5,7,3,2023
2023-07-09,Clothing,61079.92,668,26261.29,False,6,7,3,2023
2023-07-10,Clothing,55373.26,605,23807.72,True,0,7,3,2023
2023-07-11,Clothing,53397.18,584,22958.1,False,1,7,3,2023
2023-07-12,Clothing,50134.68,548,21555.39,False,2,7,3,2023
2023-07-13,Clothing,51216.12,560,22020.36,False,3,7,3,2023
2023-07-14,Clothing,51461.47,563,22125.84,False,4,7,3,2023
2023-07-15,Clothing,62044.36,678,26675.96,False,5,7,3,2023
2023-07-16,Clothing,61885.97,677,26607.86,False,6,7,3,2023
2023-07-17,Clothing,49286.14,539,21190.56,False,0,7,3,2023
2023-07-18,Clothing,52115.31,570,22406.96,False,1,7,3,2023
2023-07-19,Clothing,50399.02,551,21669.04,False,2,7,3,2023
2023-07-20,Clothing,49154.94,537,21134.15,False,3,7,3,2023
2023-07-21,Clothing,51407.7,562,22102.73,False,4,7,3,2023
2023-07-22,Clothing,58942.6,645,25342.35,False,5,7,3,2023
2023-07-23,Clothing,64911.07,710,27908.5,False,6,7,3,2023
2023-07-24,Clothing,52709.92,576,22662.62,False,0,7,3,2023
2023-07-25,Clothing,48680.08,532,20929.99,False,1,7,3,2023
2023-07-26,Clothing,50419.8,551,21677.98,False,2,7,3,2023
2023-07-27,Clothing,59020.07,645,25375.66,True,3,7,3,2023
2023-07-28,Clothing,56154.04,614,24143.41,False,4,7,3,2023
2023-07-29,Clothing,55741.82,610,23966.18,False,5,7,3,2023
2023-07-30,Clothing,55030.6,602,23660.39,False,6,7,3,2023
2023-07-31,Clothing,55507.23,607,23865.32,False,0,7,3,2023
2023-08-01,Clothing,52188.49,571,22438.43,False,1,8,3,2023
2023-08-02,Clothing,49359.53,540,21222.12,False,2,8,3,2023
2023-08-03,Clothing,52382.64,573,22521.9,False,3,8,3,2023
2023-08-04,Clothing,45342.77,496,19495.11,False,4,8,3,2023
2023-08-05,Clothing,64616.88,707,27782.01,True,5,8,3,2023
2023-08-06,Clothing,59378.39,649,25529.72,False,6,8,3,2023
2023-08-07,Clothing,52969.58,579,22774.26,False,0,8,3,2023
2023-08-08,Clothing,48633.94,532,20910.15,False,1,8,3,2023
2023-08-09,Clothing,50979.76,557,21918.73,False,2,8,3,2023
2023-08-10,Clothing,48680.5,532,20930.17,False,3,8,3,2023
2023-08-11,Clothing,51201.95,560,22014.26,False,4,8,3,2023
2023-08-12,Clothing,56176.86,614,24153.23,False,5,8,3,2023
2023-08-13,Clothing,57157.62,625,24574.9,False,6,8,3,2023
2023-08-14,Clothing,48211.49,527,20728.52,False,0,8,3,2023
2023-08-15,Clothing,51752.68,566,22251.05,False,1,8,3,2023
2023-08-16,Clothing,52125.31,570,22411.26,False,2,8,3,2023
2023-08-17,Clothing,49635.76,543,21340.88,False,3,8,3,2023
2023-08-18,Clothing,50149.96,548,21561.96,False,4,8,3,2023
2023-08-19,Clothing,54288.37,594,23341.27,False,5,8,3,2023
2023-08-20,Clothing,56714.14,620,24384.23,False,6,8,3,2023
2023-08-21,Clothing,49689.73,543,21364.09,False,0,8,3,2023
2023-08-22,Clothing,55475.02,607,23851.47,False,1,8,3,2023
2023-08-23,Clothing,47170.93,516,20281.13,False,2,8,3,2023
2023-08-24,Clothing,52745.34,577,22677.84,False,3,8,3,2023
2023-08-25,Clothing,51623.09,564,22195.33,False,4,8,3,2023
2023-08-26,Clothing,57352.47,627,24658.68,False,5,8,3,2023
2023-08-27,Clothing,60493.5,661,26009.16,False,6,8,3,2023
2023-08-28,Clothing,49960.3,546,21480.42,False,0,8,3,2023
2023-08-29,Clothing,49899.86,546,21454.43,False,1,8,3,2023
2023-08-30,Clothing,48828.03,534,20993.6,False,2,8,3,2023
2023-08-31,Clothing,51537.12,564,22158.37,False,3,8,3,2023
2023-09-01,Clothing,51157.09,559,21994.98,False,4,9,3,2023
2023-09-02,Clothing,54563.77,597,23459.68,False,5,9,3,2023
2023-09-03,Clothing,52920.78,579,22753.27,False,6,9,3,2023
2023-09-04,Clothing,47992.77,525,20634.48,False,0,9,3,2023
2023-09-05,Clothing,46576.09,509,20025.38,False,1,9,3,2023
2023-09-06,Clothing,48092.69,526,20677.44,False,2,9,3,2023
2023-09-07,Clothing,50850.53,556,21863.17,False,3,9,3,2023
2023-09-08,Clothing,47017.32,514,20215.08,False,4,9,3,2023
2023-09-09,Clothing,55011.64,602,23652.24,False,5,9,3,2023
2023-09-10,Clothing,55111.97,603,23695.38,False,6,9,3,2023
2023-09-11,Clothing,49572.94,542,21313.87,False,0,9,3,2023
2023-09-12,Clothing,42656.83,466,18340.29,False,1,9,3,2023
2023-09-13,Clothing,46158.53,505,19845.85,False,2,9,3,2023
2023-09-14,Clothing,47851.12,523,20573.58,False,3,9,3,2023
2023-09-15,Clothing,49919.27,546,21462.78,False,4,9,3,2023
2023-09-16,Clothing,53165.28,581,22858.4,False,5,9,3,2023
2023-09-17,Clothing,49995.39,547,21495.5,False,6,9,3,2023
2023-09-18,Clothing,48319.91,528,20775.13,False,0,9,3,2023
2023-09-19,Clothing,45451.06,497,19541.67,False,1,9,3,2023
2023-09-20,Clothing,44123.88,482,18971.05,False,2,9,3,2023
2023-09-21,Clothing,45259.89,495,19459.48,False,3,9,3,2023
2023-09-22,Clothing,46119.87,504,19829.23,False,4,9,3,2023
2023-09-23,Clothing,52050.6,569,22379.14,False,5,9,3,2023
2023-09-24,Clothing,48405.3,529,20811.85,False,6,9,3,2023
2023-09-25,Clothing,48177.25,527,20713.8,False,0,9,3,2023
2023-09-26,Clothing,48901.45,535,21025.16,False,1,9,3,2023
2023-09-27,Clothing,47423.36,519,20389.66,False,2,9,3,2023
2023-09-28,Clothing,43380.7,474,18651.52,False,3,9,3,2023
2023-09-29,Clothing,45334.26,496,19491.45,False,4,9,3,2023
2023-09-30,Clothing,52508.3,574,22575.93,False,5,9,3,2023
2023-10-01,Clothing,53718.96,587,23096.45,False,6,10,4,2023
2023-10-02,Clothing,46932.18,513,20178.48,False,0,10,4,2023
2023-10-03,Clothing,43742.37,478,18807.02,False,1,10,4,2023
2023-10-04,Clothing,45434.21,497,19534.43,False,2,10,4,2023
2023-10-05,Clothing,46156.69,505,19845.06,False,3,10,4,2023
2023-10-06,Clothing,48250.96,528,20745.49,False,4,10,4,2023
2023-10-07,Clothing,53238.16,582,22889.73,False,5,10,4,2023
2023-10-08,Clothing,53307.84,583,22919.69,False,6,10,4,2023
2023-10-09,Clothing,44929.15,491,19317.28,False,0,10,4,2023
2023-10-10,Clothing,47748.11,522,20529.29,False,1,10,4,2023
2023-10-11,Clothing,45447.77,497,19540.26,False,2,10,4,2023
2023-10-12,Clothing,42553.94,465,18296.05,False,3,10,4,2023
2023-10-13,Clothing,47438.69,519,20396.25,False,4,10,4,2023
2023-10-14,Clothing,52428.81,573,22541.75,False,5,10,4,2023
2023-10-15,Clothing,49809.3,545,21415.49,False,6,10,4,2023
2023-10-16,Clothing,43010.97,470,18492.55,False,0,10,4,2023
2023-10-17,Clothing,44625.21,488,19186.6,False,1,10,4,2023
2023-10-18,Clothing,44899.73,491,19304.63,False,2,10,4,2023
2023-10-19,Clothing,44223.86,484,19014.04,False,3,10,4,2023
2023-10-20,Clothing,44384.94,485,19083.29,False,4,10,4,2023
2023-10-21,Clothing,53893.13,589,23171.34,False,5,10,4,2023
2023-10-22,Clothing,52410.18,573,22533.74,False,6,10,4,2023
2023-10-23,Clothing,43857.47,480,18856.51,False,0,10,4,2023
2023-10-24,Clothing,45424.17,497,19530.11,False,1,10,4,2023
2023-10-25,Clothing,40998.27,448,17627.19,False,2,10,4,2023
2023-10-26,Clothing,44063.16,482,18944.94,False,3,10,4,2023
2023-10-27,Clothing,47087.48,515,20245.25,False,4,10,4,2023
2023-10-28,Clothing,49002.18,536,21068.47,False,5,10,4,2023
2023-10-29,Clothing,47527.59,520,20434.47,False,6,10,4,2023
2023-10-30,Clothing,41438.97,453,17816.67,False,0,10,4,2023
2023-10-31,Clothing,40401.56,442,17370.64,False,1,10,4,2023
2023-11-01,Clothing,45271.56,495,19464.49,True,2,11,4,2023
2023-11-02,Clothing,41838.69,457,17988.53,False,3,11,4,2023
2023-11-03,Clothing,39491.5,432,16979.36,False,4,11,4,2023
2023-11-04,Clothing,48926.99,535,21036.15,False,5,11,4,2023
2023-11-05,Clothing,50800.88,555,21841.82,False,6,11,4,2023
2023-11-06,Clothing,40386.48,442,17364.16,False,0,11,4,2023
2023-11-07,Clothing,45662.65,499,19632.64,False,1,11,4,2023
2023-11-08,Clothing,43382.41,474,18652.25,False,2,11,4,2023
2023-11-09,Clothing,44466.17,486,19118.22,False,3,11,4,2023
2023-11-10,Clothing,40693.69,445,17496.24,False,4,11,4,2023
2023-11-11,Clothing,50277.48,550,21616.79,False,5,11,4,2023
2023-11-12,Clothing,45932.86,502,19748.82,False,6,11,4,2023
2023-11-13,Clothing,43936.7,480,18890.57,False,0,11,4,2023
2023-11-14,Clothing,42305.74,463,18189.34,False,1,11,4,2023
2023-11-15,Clothing,43096.32,471,18529.25,False,2,11,4,2023
2023-11-16,Clothing,39246.29,429,16873.93,False,3,11,4,2023
2023-11-17,Clothing,39818.85,435,17120.1,False,4,11,4,2023
2023-11-18,Clothing,49321.14,539,21205.61,False,5,11,4,2023
2023-11-19,Clothing,45874.23,502,19723.61,False,6,11,4,2023
2023-11-20,Clothing,46852.04,512,20144.02,True,0,11,4,2023
2023-11-21,Clothing,38622.2,422,16605.6,False,1,11,4,2023
2023-11-22,Clothing,43461.52,475,18686.27,False,2,11,4,2023
2023-11-23,Clothing,38851.73,425,16704.29,False,3,11,4,2023
2023-11-24,Clothing,42748.21,467,18379.58,False,4,11,4,2023
2023-11-25,Clothing,49107.33,537,21113.68,False,5,11,4,2023
2023-11-26,Clothing,46168.33,505,19850.06,False,6,11,4,2023
2023-11-27,Clothing,46881.7,513,20156.77,True,0,11,4,2023
2023-11-28,Clothing,42007.18,459,18060.98,False,1,11,4,2023
2023-11-29,Clothing,40229.5,440,17296.66,False,2,11,4,2023
2023-11-30,Clothing,39179.09,428,16845.04,False,3,11,4,2023
2023-12-01,Clothing,37065.33,405,15936.23,False,4,12,4,2023
2023-12-02,Clothing,48345.36,529,20786.07,False,5,12,4,2023
2023-12-03,Clothing,44121.73,482,18970.13,False,6,12,4,2023
2023-12-04,Clothing,41561.99,454,17869.57,False,0,12,4,2023
2023-12-05,Clothing,40766.91,446,17527.72,False,1,12,4,2023
2023-12-06,Clothing,42837.17,468,18417.83,False,2,12,4,2023
2023-12-07,Clothing,40677.42,445,17489.25,False,3,12,4,2023
2023-12-08,Clothing,40618.31,444,17463.83,False,4,12,4,2023
2023-12-09,Clothing,49158.69,538,21135.76,False,5,12,4,2023
2023-12-10,Clothing,48292.4,528,20763.3,False,6,12,4,2023
2023-12-11,Clothing,42056.12,460,18082.02,False,0,12,4,2023
2023-12-12,Clothing,42403.48,464,18231.36,False,1,12,4,2023
2023-12-13,Clothing,38005.69,416,16340.54,False,2,12,4,2023
2023-12-14,Clothing,43064.09,471,18515.39,False,3,12,4,2023
2023-12-15,Clothing,42764.16,468,18386.44,False,4,12,4,2023
2023-12-16,Clothing,45415.46,497,19526.36,False,5,12,4,2023
2023-12-17,Clothing,47140.83,515,20268.19,False,6,12,4,2023
2023-12-18,Clothing,41397.15,453,17798.69,False,0,12,4,2023
2023-12-19,Clothing,41214.77,451,17720.28,False,1,12,4,2023
2023-12-20,Clothing,46428.57,508,19961.95,True,2,12,4,2023
2023-12-21,Clothing,44720.86,489,19227.72,False,3,12,4,2023
2023-12-22,Clothing,43985.89,481,18911.72,False,4,12,4,2023
2023-12-23,Clothing,45002.01,492,19348.6,False,5,12,4,2023
2023-12-24,Clothing,49302.16,539,21197.45,False,6,12,4,2023
2023-12-25,Clothing,44646.3,488,19195.66,False,0,12,4,2023
2023-12-26,Clothing,42617.24,466,18323.27,False,1,12,4,2023
2023-12-27,Clothing,44212.38,483,19009.1,False,2,12,4,2023
2023-12-28,Clothing,46287.54,506,19901.31,False,3,12,4,2023
2023-12-29,Clothing,44163.37,483,18988.03,False,4,12,4,2023
2023-12-30,Clothing,48807.32,534,20984.69,False,5,12,4,2023
2023-12-31,Clothing,50621.68,554,21764.78,False,6,12,4,2023
2024-01-01,Clothing,42395.97,464,18228.14,False,0,1,1,2024
2024-01-02,Clothing,42189.78,461,18139.48,False,1,1,1,2024
2024-01-03,Clothing,41426.38,453,17811.26,False,2,1,1,2024
2024-01-04,Clothing,45703.59,500,19650.25,False,3,1,1,2024
2024-01-05,Clothing,40530.42,443,17426.04,False,4,1,1,2024
2024-01-06,Clothing,52131.35,570,22413.86,False,5,1,1,2024
2024-01-07,Clothing,49941.98,546,21472.54,False,6,1,1,2024
2024-01-08,Clothing,39466.76,432,16968.72,False,0,1,1,2024
2024-01-09,Clothing,43429.98,475,18672.71,False,1,1,1,2024
2024-01-10,Clothing,38079.24,416,16372.16,False,2,1,1,2024
2024-01-11,Clothing,44155.78,483,18984.77,False,3,1,1,2024
2024-01-12,Clothing,44809.74,490,19265.94,False,4,1,1,2024
2024-01-13,Clothing,48085.84,526,20674.49,False,5,1,1,2024
2024-01-14,Clothing,49760.78,544,21394.63,False,6,1,1,2024
2024-01-15,Clothing,47422.1,519,20389.12,False,0,1,1,2024
2024-01-16,Clothing,46422.92,508,19959.52,True,1,1,1,2024
2024-01-17,Clothing,40977.86,448,17618.42,False,2,1,1,2024
2024-01-18,Clothing,46662.53,510,20062.54,False,3,1,1,2024
2024-01-19,Clothing,47818.04,523,20559.35,False,4,1,1,2024
2024-01-20,Clothing,50148.0,548,21561.12,False,5,1,1,2024
2024-01-21,Clothing,52481.9,574,22564.58,False,6,1,1,2024
2024-01-22,Clothing,46756.3,511,20102.86,False,0,1,1,2024
2024-01-23,Clothing,42277.17,462,18177.06,False,1,1,1,2024
2024-01-24,Clothing,42950.51,470,18466.56,False,2,1,1,2024
2024-01-25,Clothing,46835.61,512,20136.96,False,3,1,1,2024
2024-01-26,Clothing,47946.14,524,20614.43,False,4,1,1,2024
2024-01-27,Clothing,52243.64,571,22462.14,False,5,1,1,2024
2024-01-28,Clothing,49202.19,538,21154.47,False,6,1,1,2024
2024-01-29,Clothing,48956.22,535,21048.71,False,0,1,1,2024
2024-01-30,Clothing,43535.42,476,18718.04,False,1,1,1,2024
2024-01-31,Clothing,44086.92,482,18955.16,False,2,1,1,2024
2024-02-01,Clothing,45699.81,500,19648.62,False,3,2,1,2024
2024-02-02,Clothing,48490.0,530,20848.26,False,4,2,1,2024
2024-02-03,Clothing,53855.01,589,23154.95,False,5,2,1,2024
2024-02-04,Clothing,53035.69,580,22802.68,False,6,2,1,2024
2024-02-05,Clothing,46472.81,508,19980.97,False,0,2,1,2024
2024-02-06,Clothing,45680.18,499,19640.18,False,1,2,1,2024
2024-02-07,Clothing,46944.83,513,20183.92,False,2,2,1,2024
2024-02-08,Clothing,40285.93,441,17320.92,False,3,2,1,2024
2024-02-09,Clothing,45334.01,496,19491.34,False,4,2,1,2024
2024-02-10,Clothing,53573.08,586,23033.73,False,5,2,1,2024
2024-02-11,Clothing,50669.28,554,21785.24,False,6,2,1,2024
2024-02-12,Clothing,47252.1,517,20316.03,False,0,2,1,2024
2024-02-13,Clothing,46093.76,504,19818.0,False,1,2,1,2024
2024-02-14,Clothing,50548.43,553,21733.28,False,2,2,1,2024
2024-02-15,Clothing,50291.16,550,21622.67,False,3,2,1,2024
2024-02-16,Clothing,45951.19,502,19756.7,False,4,2,1,2024
2024-02-17,Clothing,53859.23,589,23156.76,False,5,2,1,2024
2024-02-18,Clothing,54198.54,593,23302.65,False,6,2,1,2024
2024-02-19,Clothing,46426.14,508,19960.91,False,0,2,1,2024
2024-02-20,Clothing,47999.18,525,20637.23,False,1,2,1,2024
2024-02-21,Clothing,46053.38,504,19800.64,False,2,2,1,2024
2024-02-22,Clothing,45386.81,496,19514.05,False,3,2,1,2024
