loan_id,origination_date,sector,credit_grade,credit_score,loan_amount,annual_income,debt_to_income,interest_rate,collateral_value,ltv_ratio,employment_years,num_defaults_history,monthly_return,volatility_30d,sharpe_ratio,portfolio_weight,risk_score_raw,risk_label
LN000632,2025-01-20,Finance,BBB,641,38683.62,163645.47,0.0659,0.0968,27136.93,1.4255,21.0,0,-0.054454,0.087719,-2.1504,8.4e-05,0.7076,Low
LN000633,2020-12-24,Utilities,BBB,657,42835.92,28706.23,0.3095,0.1038,105137.54,0.4074,0.3,0,0.072228,0.068153,3.6712,0.000973,-0.0935,Low
LN000634,2023-01-15,Energy,B,521,33637.11,30314.8,0.2735,0.125,26362.68,1.2759,9.6,0,-0.06719,0.100963,-2.3053,0.000237,2.7252,Medium
LN000635,2020-08-24,Healthcare,AAA,846,73155.97,43687.73,0.4311,0.0441,78042.82,0.9374,7.2,1,0.02584,0.037643,2.3779,0.000241,0.1746,Low
LN000636,2021-07-05,Consumer,BB,583,383500.69,35270.32,1.5,0.1122,744366.36,0.5152,2.0,1,0.062183,0.087685,2.4566,0.000231,5.0122,High
LN000637,2025-02-10,Utilities,CCC,468,40716.77,70034.89,0.1702,0.1504,71169.06,0.5721,5.0,0,0.09336,0.123851,2.6113,0.000911,1.8439,Medium
LN000638,2024-12-17,Utilities,BBB,637,121457.94,20000.0,1.2103,0.0899,105245.76,1.154,1.0,0,0.014025,0.074368,0.6533,0.001515,3.5404,High
LN000639,2020-07-27,Utilities,B,546,47936.94,27376.79,0.3437,0.1232,85019.63,0.5638,14.4,0,0.134663,0.115464,4.0401,0.000347,1.304,Medium
LN000640,2023-10-18,Technology,AA,768,74136.26,175859.04,0.05,0.0671,112372.42,0.6597,3.1,3,0.009379,0.048355,0.6719,0.00027,2.6051,Medium
LN000641,2024-04-09,Energy,BBB,692,18750.11,31264.73,0.1057,0.0947,64354.93,0.2914,6.9,2,0.099904,0.065092,5.3167,0.001263,1.9575,Medium
LN000642,2020-02-28,Technology,A,740,77451.56,142971.39,0.0585,0.0751,122882.53,0.6303,1.2,1,-0.130015,0.070978,-6.3454,0.000353,0.1878,Low
LN000643,2021-09-23,Real Estate,BB,608,79771.7,76782.86,0.1846,0.1156,101765.59,0.7839,1.6,0,0.014027,0.090968,0.5341,0.001293,0.8726,Low
LN000644,2025-05-15,Healthcare,CCC,470,178852.5,20000.0,1.5,0.1516,171393.26,1.0435,33.8,1,0.01066,0.118362,0.312,4.6e-05,6.6949,High
LN000645,2025-02-02,Finance,A,739,126198.2,93407.83,0.2478,0.081,126489.13,0.9977,9.8,1,-0.057523,0.051978,-3.8337,0.002452,0.6568,Low
LN000646,2024-12-21,Energy,BB,627,26417.15,55140.12,0.0755,0.1055,25628.52,1.0308,22.9,0,0.032549,0.084979,1.3268,0.000505,0.3555,Low
LN000647,2020-12-29,Consumer,A,733,325337.4,43528.58,1.4997,0.0723,759987.75,0.4281,2.5,0,-0.092552,0.055066,-5.8222,9.5e-05,2.3922,Medium
LN000648,2021-05-20,Real Estate,BBB,710,124409.44,71073.51,0.2693,0.0963,169146.64,0.7355,1.3,2,-0.106269,0.119781,-3.0733,0.000192,3.0616,High
LN000649,2023-03-11,Energy,BBB,681,122790.25,83470.07,0.2219,0.1005,207800.07,0.5909,4.9,0,-0.167114,0.076331,-7.5841,0.000773,-0.7018,Low
LN000650,2023-01-26,Industrial,CCC,512,97723.7,98254.3,0.217,0.1424,241735.26,0.4043,4.8,0,0.151395,0.11086,4.7307,0.000593,1.7348,Medium
LN000651,2024-06-17,Finance,BB,613,55852.35,136595.19,0.05,0.11,29350.98,1.9029,1.3,0,-0.034947,0.082989,-1.4587,0.000107,2.3062,Medium
LN000652,2023-05-01,Finance,BBB,686,125439.97,79673.73,0.3686,0.0921,282414.77,0.4442,9.2,0,0.132093,0.066647,6.8658,0.001687,-0.1316,Low
LN000653,2023-02-25,Consumer,AA,770,166566.06,22857.99,1.4687,0.0595,229878.47,0.7246,3.1,0,0.031506,0.052777,2.0679,8.5e-05,1.6316,Medium
LN000654,2023-01-29,Consumer,A,718,14449.49,42978.2,0.0976,0.0842,23212.22,0.6225,1.4,0,0.015031,0.054131,0.9619,4.7e-05,-0.9703,Low
LN000655,2024-05-13,Healthcare,A,738,54576.74,469833.58,0.0938,0.0846,52891.7,1.0319,2.8,1,-0.049499,0.063805,-2.6874,2.2e-05,0.7283,Low
LN000656,2020-04-28,Real Estate,A,738,74574.83,99423.5,0.1345,0.0723,74422.13,1.0021,5.8,1,-0.073739,0.059243,-4.3117,5.2e-05,0.7122,Low
LN000657,2023-06-03,Real Estate,B,562,130847.48,314425.08,0.0545,0.1329,214770.66,0.6092,9.1,1,0.039526,0.12758,1.0732,1.6e-05,1.4741,Medium
LN000658,2025-06-16,Technology,BBB,697,366825.71,159022.96,0.5049,0.0979,1285272.39,0.2854,4.6,0,-0.018863,0.072728,-0.8985,0.000212,-0.1214,Low
LN000659,2021-06-06,Utilities,BBB,634,42238.4,70916.72,0.1446,0.102,85170.5,0.4959,5.2,0,-0.11815,0.07726,-5.2975,0.000804,-0.2574,Low
LN000660,2021-05-28,Energy,AA,765,57081.88,73938.2,0.145,0.0583,127829.31,0.4465,1.0,0,-0.105156,0.060551,-6.0159,0.001092,-1.771,Low
LN000661,2020-03-22,Healthcare,B,555,56174.18,58360.47,0.2621,0.1182,70221.65,0.8,17.2,0,-0.124029,0.10636,-4.0395,0.000533,1.4199,Medium
LN000662,2022-07-04,Technology,BB,591,40876.87,20000.0,0.3982,0.1093,43401.01,0.9418,18.5,0,0.178725,0.111522,5.5516,0.000876,1.0072,Medium
LN000663,2022-10-15,Real Estate,AA,850,67379.42,60635.33,0.2239,0.0675,66554.26,1.0124,8.1,1,0.114062,0.056676,6.9716,0.001767,0.3671,Low
LN000664,2021-01-15,Utilities,BB,622,230471.49,139730.69,0.3309,0.119,255907.92,0.9006,0.1,0,0.00131,0.090571,0.0501,0.00014,1.7006,Medium
LN000665,2022-10-26,Utilities,BBB,668,30970.21,39350.03,0.1107,0.0985,18391.94,1.6839,5.4,0,-0.003726,0.079023,-0.1633,1.5e-05,1.0813,Medium
LN000666,2024-08-15,Healthcare,AA,777,158038.8,79886.89,0.3995,0.0638,159632.26,0.99,6.9,0,-0.060447,0.103349,-2.0261,0.000152,-0.349,Low
LN000667,2020-03-25,Industrial,BBB,657,15182.63,108674.64,0.0978,0.0899,16379.18,0.9269,36.6,0,-0.099505,0.086671,-3.977,0.000338,-0.3489,Low
LN000668,2024-08-04,Consumer,BBB,670,53238.03,31673.12,0.3584,0.1012,66995.78,0.7946,38.8,2,0.128932,0.112077,3.9851,0.000228,2.3783,Medium
LN000669,2020-11-25,Consumer,A,732,68703.94,43655.65,0.3163,0.0752,97759.12,0.7028,13.6,2,0.091141,0.053939,5.8533,0.003046,2.0544,Medium
LN000670,2020-01-07,Finance,CCC,478,623027.31,29362.16,1.5,0.1481,972208.91,0.6408,0.5,0,-0.134688,0.123203,-3.787,4e-06,5.6111,High
LN000671,2022-01-15,Utilities,B,543,72963.71,33674.09,0.4499,0.1236,97904.45,0.7453,21.4,0,-0.044396,0.142864,-1.0765,2e-05,1.0587,Medium
LN000672,2024-04-02,Energy,BB,643,8765.97,24310.81,0.1096,0.118,9377.37,0.9348,6.6,0,-0.056002,0.08779,-2.2097,9.3e-05,0.0607,Low
LN000673,2022-07-03,Energy,BBB,704,10951.4,31878.47,0.0992,0.0984,6740.43,1.6247,11.3,1,-0.088047,0.133632,-2.2824,0.000154,1.9559,Medium
LN000674,2022-05-23,Energy,BBB,676,102480.98,161719.56,0.1101,0.0943,109898.13,0.9325,3.7,0,0.067253,0.067042,3.475,7e-06,-0.6907,Low
LN000675,2021-03-27,Healthcare,BB,576,193909.71,31544.86,1.2457,0.1074,177400.95,1.0931,2.7,0,-0.195113,0.126593,-5.3391,0.00012,4.641,High
LN000676,2021-05-05,Healthcare,BBB,683,149193.8,65415.95,0.4801,0.0933,242662.81,0.6148,4.4,0,0.020557,0.076783,0.9274,1.7e-05,-0.4826,Low
LN000677,2024-01-20,Energy,AA,828,118696.74,42107.95,0.5134,0.0671,230508.28,0.5149,1.1,0,0.02124,0.036532,2.014,0.000767,-1.2201,Low
LN000678,2020-10-14,Finance,BBB,704,354507.78,136653.82,0.5273,0.0954,696563.32,0.5089,3.1,0,-0.039505,0.107326,-1.2751,7e-05,0.4434,Low
LN000679,2022-08-06,Technology,B,568,54526.91,149913.48,0.05,0.122,99631.21,0.5473,13.6,0,0.069954,0.100805,2.4039,0.001299,0.2025,Low
LN000680,2025-06-08,Industrial,BBB,705,264184.13,109628.1,0.5061,0.0942,338064.27,0.7815,0.3,0,-0.002124,0.06545,-0.1124,0.000175,0.3523,Low
LN000681,2023-09-30,Healthcare,AA,791,16395.85,74183.29,0.0772,0.0654,17961.78,0.9128,1.1,0,0.040226,0.037919,3.6748,0.000457,-1.3703,Low
LN000682,2023-02-20,Energy,BB,625,36481.38,50932.59,0.1806,0.0994,36523.69,0.9988,0.9,3,-0.176718,0.101524,-6.0298,0.000279,5.5632,High
LN000683,2021-12-06,Consumer,A,712,13524.45,25995.73,0.0843,0.0823,9989.15,1.3539,3.6,0,-0.074994,0.126164,-2.0591,0.000437,0.5625,Low
LN000684,2024-09-22,Healthcare,A,737,72960.26,233390.95,0.078,0.0751,146445.94,0.4982,40.0,0,-0.013211,0.052364,-0.874,0.000123,-3.5379,Low
LN000685,2024-08-28,Technology,A,763,93818.06,35179.85,0.6046,0.0742,118093.06,0.7944,1.3,2,-0.179268,0.062396,-9.9525,7.5e-05,2.7733,Medium
LN000686,2024-06-16,Healthcare,BBB,655,111916.87,95277.83,0.3056,0.0866,91764.02,1.2196,1.1,1,-0.088396,0.068985,-4.4388,0.000133,2.9746,High
LN000687,2024-05-18,Technology,BB,588,105669.51,125705.34,0.1667,0.101,102485.35,1.0311,17.3,0,-0.111106,0.107333,-3.5859,0.000169,0.9667,Medium
LN000688,2024-03-18,Technology,BBB,672,35585.42,40591.08,0.1823,0.0882,33958.75,1.0479,15.0,0,0.051114,0.067513,2.6227,5e-06,0.4633,Low
LN000689,2023-11-06,Healthcare,A,724,80076.29,123823.05,0.1849,0.0765,109968.02,0.7282,0.2,0,-0.049493,0.055485,-3.09,0.000348,-0.6116,Low
LN000690,2024-07-08,Technology,B,566,19011.68,102226.81,0.05,0.1348,39332.08,0.4834,9.8,1,-0.099877,0.099373,-3.4816,0.000182,1.7628,Medium
LN000691,2020-11-23,Utilities,B,538,442215.18,200701.64,0.4245,0.1224,519361.81,0.8515,7.5,3,0.067681,0.111082,2.1106,8.1e-05,6.5556,High
LN000692,2021-03-18,Healthcare,B,592,70686.6,43107.72,0.3947,0.1259,38754.34,1.824,10.2,0,-0.250921,0.1363,-6.3772,0.001699,4.3209,High
LN000693,2022-02-13,Healthcare,A,697,57654.6,24340.46,0.5225,0.082,72153.65,0.7991,4.8,0,-0.145665,0.064312,-7.8461,0.000821,0.9519,Medium
LN000694,2022-12-23,Finance,BBB,701,566841.14,42030.77,1.5,0.0957,718813.2,0.7886,33.3,0,-0.035826,0.0662,-1.8747,0.000284,2.5194,Medium
LN000695,2023-05-05,Consumer,CCC,470,25173.04,69299.81,0.05,0.1396,31056.42,0.8106,0.3,0,-0.20958,0.126574,-5.7358,8.2e-05,2.1712,Medium
LN000696,2024-06-23,Utilities,BB,565,28619.8,62364.34,0.0893,0.104,30057.57,0.9522,1.9,0,-0.182717,0.111942,-5.6542,8.5e-05,1.3784,Medium
LN000697,2020-06-26,Industrial,AAA,850,29559.42,45460.24,0.1005,0.0573,43526.85,0.6791,3.5,0,0.011015,0.022835,1.671,3.5e-05,-2.2839,Low
LN000698,2023-08-15,Utilities,AA,783,91614.19,20000.0,0.9327,0.074,126981.66,0.7215,4.2,0,0.027198,0.03651,2.5806,0.000173,0.4806,Low
LN000699,2021-12-05,Technology,BBB,642,158703.79,83227.92,0.3409,0.0866,212110.5,0.7482,17.8,0,0.041026,0.06916,2.0549,6.4e-05,-0.1338,Low
LN000700,2020-03-27,Utilities,B,507,222713.84,238146.46,0.1358,0.1199,354583.65,0.6281,5.7,0,0.108997,0.122415,3.0844,4e-06,2.0346,Medium
LN000701,2025-02-26,Healthcare,BBB,669,1671437.93,82865.65,1.5,0.0936,1899804.83,0.8798,0.3,0,0.085833,0.082914,3.5861,0.000247,3.6404,High
LN000702,2025-05-01,Technology,BBB,694,8313.4,91710.75,0.0792,0.0902,9237.16,0.9,3.7,0,-0.188124,0.080556,-8.0897,0.000155,0.5665,Low
LN000703,2021-04-02,Healthcare,AA,804,192838.66,89385.32,0.4115,0.0675,452099.91,0.4265,3.8,0,0.011755,0.04074,0.9995,0.001551,-1.5884,Low
LN000704,2025-01-02,Industrial,BB,611,53484.99,79057.65,0.1432,0.1064,90300.52,0.5923,23.6,1,-0.064206,0.088076,-2.5252,0.000147,1.1748,Medium
LN000705,2020-02-24,Real Estate,B,561,51789.53,114940.07,0.09,0.1358,97316.3,0.5322,6.4,0,-0.158951,0.16256,-3.3872,1.3e-05,1.1784,Medium
LN000706,2024-02-10,Healthcare,BBB,669,49923.68,78965.12,0.0731,0.101,110050.26,0.4536,7.1,1,0.026773,0.070505,1.3154,0.001065,0.6594,Low
LN000707,2021-10-05,Healthcare,BB,574,36328.34,48104.26,0.0881,0.1111,60520.11,0.6003,8.7,0,-0.247341,0.126384,-6.7795,8.3e-05,0.3427,Low
LN000708,2021-11-08,Consumer,CCC,454,629686.48,34296.81,1.5,0.1451,1232225.93,0.511,10.3,2,-0.249166,0.127375,-6.7763,0.00028,7.6125,High
LN000709,2020-08-09,Technology,A,724,249328.62,50297.89,0.9552,0.0855,178936.99,1.3934,7.1,1,0.024684,0.052632,1.6246,0.002068,4.0003,High
LN000710,2020-04-23,Consumer,BBB,665,101266.97,74599.62,0.2898,0.0922,148327.38,0.6827,1.9,0,0.022253,0.077596,0.9934,0.00085,-0.0458,Low
LN000711,2022-09-09,Utilities,A,751,436313.95,47989.71,1.5,0.0759,547451.93,0.797,14.5,0,-0.011525,0.109342,-0.3651,7e-05,1.9629,Medium
LN000712,2023-05-13,Utilities,BB,628,18698.87,74610.54,0.1374,0.1104,49379.56,0.3787,9.2,0,-0.09799,0.090845,-3.7365,7.4e-05,-0.5869,Low
LN000713,2022-09-26,Consumer,BBB,685,22838.99,81422.35,0.1075,0.0993,44680.06,0.5112,9.5,2,0.054794,0.104812,1.811,4.1e-05,2.2274,Medium
LN000714,2020-06-23,Utilities,BB,602,8993.3,107283.01,0.0572,0.1107,9433.83,0.9533,39.7,0,0.041902,0.085926,1.6893,0.001197,-0.7441,Low
LN000715,2022-02-20,Real Estate,BB,575,45736.14,146965.99,0.0563,0.1021,71665.28,0.6382,11.4,0,-0.012299,0.096922,-0.4396,1.6e-05,0.1212,Low
LN000716,2021-08-12,Utilities,BBB,680,117932.58,63234.49,0.4487,0.091,170235.99,0.6928,12.4,0,-0.14331,0.102139,-4.8604,0.00033,0.588,Low
LN000717,2024-04-08,Real Estate,B,563,110541.29,23969.95,0.9114,0.1246,178952.74,0.6177,21.2,1,-0.095274,0.145687,-2.2654,0.000749,3.4502,High
LN000718,2020-01-19,Consumer,BBB,610,116340.45,47024.65,0.4932,0.0946,104478.76,1.1135,1.1,0,0.05,0.078304,2.2119,0.000268,1.9234,Medium
LN000719,2021-02-27,Consumer,A,709,20906.96,61749.66,0.0762,0.0899,32592.71,0.6415,4.8,0,0.079819,0.070416,3.9267,0.001955,-1.4024,Low
LN000720,2023-09-05,Finance,BB,592,238821.15,20000.0,1.5,0.1031,294257.25,0.8116,6.1,0,-0.041571,0.08006,-1.7987,0.000524,3.9737,High
LN000721,2020-10-12,Technology,BB,612,128487.93,158271.18,0.1942,0.1125,194185.7,0.6617,2.8,0,-0.037806,0.08584,-1.5257,7e-05,1.1996,Medium
LN000722,2024-05-02,Technology,A,709,221097.64,66148.97,0.6447,0.0874,223374.64,0.9898,12.8,0,-0.018814,0.056534,-1.1528,0.00119,0.0387,Low
LN000723,2021-03-04,Healthcare,B,549,12307.47,78193.91,0.05,0.1364,13146.84,0.9362,10.1,0,0.008929,0.096963,0.319,0.00171,1.5539,Medium
LN000724,2024-02-18,Technology,B,544,139057.1,155728.37,0.2106,0.123,300191.76,0.4632,8.9,1,-0.079234,0.101562,-2.7026,0.000184,2.1712,Medium
LN000725,2023-08-11,Industrial,A,726,26727.77,38518.73,0.1745,0.0825,23690.73,1.1282,40.0,1,-0.177581,0.057746,-10.6527,0.000166,0.2579,Low
LN000726,2021-10-31,Consumer,CCC,472,63764.02,89485.27,0.1228,0.1428,58211.76,1.0954,2.1,1,0.172,0.179325,3.3226,0.000239,3.8307,High
LN000727,2020-02-01,Energy,AA,774,177691.0,55442.13,0.5616,0.066,234959.61,0.7563,9.3,0,0.090828,0.057089,5.5113,0.000267,-0.3131,Low
LN000728,2022-07-29,Real Estate,A,702,109119.94,52635.14,0.4043,0.0795,108168.65,1.0088,5.6,1,-0.049125,0.061103,-2.785,0.000691,1.786,Medium
LN000729,2021-12-23,Technology,A,739,38688.82,34872.9,0.2531,0.0822,36654.61,1.0555,2.6,0,-0.182499,0.138548,-4.563,0.001167,-0.2529,Low
LN000730,2022-09-21,Real Estate,B,564,99399.31,192128.99,0.1937,0.1123,139934.66,0.7103,1.2,0,-0.033617,0.098327,-1.1843,0.00245,1.3562,Medium
LN000731,2020-08-02,Real Estate,BB,590,18311.99,46034.66,0.05,0.1134,13538.39,1.3526,15.8,2,-0.035852,0.092927,-1.3365,6e-06,4.1866,High
LN000732,2022-03-24,Energy,A,768,349862.02,97696.89,0.6949,0.0806,315561.62,1.1087,6.3,1,0.055982,0.070829,2.738,0.000386,1.4706,Medium
LN000733,2020-11-22,Utilities,BBB,662,78762.13,20000.0,0.7682,0.0939,241790.23,0.3257,12.2,0,-0.008405,0.066144,-0.4402,2.9e-05,0.2727,Low
LN000734,2021-07-14,Real Estate,BB,648,337866.1,136761.25,0.5619,0.1202,548090.1,0.6164,5.5,1,-0.104975,0.105246,-3.4552,0.001449,2.9036,High
LN000735,2023-01-17,Industrial,AA,773,55315.87,125059.86,0.0867,0.0616,55391.96,0.9986,1.7,3,-0.054914,0.037104,-5.1268,0.000874,2.7282,Medium
LN000736,2021-12-01,Finance,B,499,55496.01,64100.27,0.1278,0.123,88552.64,0.6267,2.9,0,0.065694,0.098023,2.3216,2e-06,0.9922,Medium
LN000737,2024-04-27,Healthcare,B,560,42590.84,51079.59,0.1947,0.135,72137.31,0.5904,3.4,0,0.040742,0.09848,1.4331,0.000122,0.9038,Medium
LN000738,2023-04-04,Healthcare,BBB,676,258794.95,79221.26,0.6331,0.0908,519985.96,0.4977,25.3,1,0.097218,0.11787,2.8571,0.000524,1.2222,Medium
LN000739,2020-12-07,Healthcare,CCC,490,45234.97,297197.88,0.05,0.1372,58032.78,0.7795,0.0,0,-0.157221,0.132992,-4.0952,1.1e-05,1.9341,Medium
LN000740,2021-09-21,Finance,BBB,653,200597.36,20000.0,1.5,0.0943,400173.73,0.5013,29.7,0,0.140636,0.086309,5.6446,0.000508,1.8049,Medium
LN000741,2020-05-27,Consumer,CCC,489,64815.65,103509.55,0.2119,0.1442,38712.73,1.6743,27.5,1,-0.24593,0.126216,-6.7497,0.000524,4.6252,High
LN000742,2023-08-02,Real Estate,BB,597,11231.08,31630.21,0.0902,0.111,9935.97,1.1303,38.9,0,0.044859,0.086929,1.7876,0.00055,0.308,Low
LN000743,2020-12-26,Energy,BB,602,52714.96,59045.12,0.1839,0.1035,75978.3,0.6938,4.5,0,-0.211001,0.099399,-7.3535,0.001274,0.8587,Low
LN000744,2020-03-24,Technology,A,751,26983.5,50336.41,0.0947,0.0773,41557.55,0.6493,23.2,0,-0.059583,0.060558,-3.4083,0.000155,-1.3574,Low
LN000745,2020-02-18,Consumer,B,554,102466.68,44363.72,0.4765,0.122,96045.77,1.0669,3.5,0,0.133924,0.098143,4.727,0.001036,2.5717,Medium
LN000746,2021-04-13,Healthcare,BBB,685,26650.19,59437.13,0.1037,0.0946,39907.5,0.6678,0.2,3,0.054856,0.088398,2.1497,0.002082,4.8118,High
LN000747,2020-06-04,Utilities,A,724,273367.58,27067.26,1.5,0.0821,287516.78,0.9508,1.8,0,-0.037816,0.052776,-2.4821,0.000829,2.8598,Medium
LN000748,2022-02-11,Healthcare,AAA,841,89305.34,123059.88,0.1509,0.0521,107907.85,0.8276,20.3,0,-0.0155,0.024231,-2.2159,0.002511,-2.2446,Low
LN000749,2023-05-24,Real Estate,BBB,641,81197.88,20000.0,0.8554,0.0861,165140.83,0.4917,0.1,3,-0.01257,0.099042,-0.4397,0.000525,6.7138,High
LN000750,2023-04-15,Consumer,BBB,660,203105.61,87363.7,0.4661,0.1003,394374.54,0.515,5.5,2,0.026901,0.086583,1.0763,0.001456,3.2917,High
LN000751,2023-11-03,Energy,BB,526,285015.15,47639.85,1.1476,0.1113,258195.8,1.1039,0.6,0,0.104372,0.099939,3.6177,0.000329,3.8493,High
LN000752,2023-04-17,Consumer,B,535,96557.25,26379.77,0.7014,0.1319,85390.56,1.1308,2.4,2,-0.069041,0.105833,-2.2598,0.000739,6.5572,High
LN000753,2024-06-18,Finance,AA,787,42263.52,68986.66,0.05,0.0672,48397.83,0.8733,0.6,0,-0.080606,0.045093,-6.1922,1.2e-05,-1.8058,Low
LN000754,2021-05-15,Healthcare,BB,624,14025.51,20133.38,0.2407,0.1155,18730.99,0.7488,13.7,0,-0.00517,0.103441,-0.1731,0.000144,0.3399,Low
LN000755,2024-10-30,Energy,A,723,46413.48,61561.98,0.1939,0.0823,48155.27,0.9638,6.3,0,-0.051417,0.076942,-2.3149,0.000409,0.3808,Low
LN000756,2020-06-28,Utilities,B,558,50064.45,22114.44,0.4113,0.1317,102469.81,0.4886,16.3,0,-0.163933,0.109276,-5.1967,0.000112,0.6355,Low
LN000757,2022-11-13,Real Estate,B,495,111053.04,82693.02,0.2545,0.1276,172252.92,0.6447,8.2,0,0.01025,0.16465,0.2157,0.000291,1.7947,Medium
LN000758,2024-10-21,Technology,BBB,668,67530.76,31349.38,0.399,0.0945,107234.41,0.6297,24.8,0,-0.057462,0.127335,-1.5632,0.000409,-0.6162,Low
LN000759,2022-08-08,Real Estate,BB,568,210391.69,43665.09,1.0408,0.1214,171118.36,1.2295,5.0,0,0.010704,0.090635,0.4091,1.6e-05,3.8181,High
LN000760,2023-08-09,Utilities,A,699,50297.89,73553.22,0.0658,0.0844,108297.21,0.4644,7.1,0,-0.093732,0.084365,-3.8487,3e-06,-1.1816,Low
LN000761,2024-06-07,Utilities,BBB,665,92712.14,34864.36,0.5376,0.0979,40505.26,2.2889,6.0,0,0.023218,0.080673,0.997,0.000418,3.6864,High
LN000762,2021-06-12,Healthcare,B,581,363082.8,57493.39,1.2576,0.1186,684201.93,0.5307,4.6,0,-0.166927,0.109339,-5.2886,0.000671,3.3497,High
LN000763,2020-12-12,Real Estate,BBB,679,143775.41,20750.36,1.4271,0.0886,282019.76,0.5098,13.1,0,-0.067198,0.066131,-3.52,0.001879,2.0418,Medium
LN000764,2023-10-19,Consumer,BBB,670,92407.06,93117.08,0.1933,0.0965,104924.7,0.8807,7.2,0,-0.036516,0.082065,-1.5414,0.00075,0.223,Low
LN000765,2025-05-14,Energy,BBB,669,50912.37,205960.5,0.05,0.0957,114350.69,0.4452,11.3,0,0.168261,0.111168,5.2432,0.001729,-0.457,Low
LN000766,2022-11-16,Healthcare,B,532,49189.99,422754.2,0.05,0.1219,64744.66,0.7598,10.8,0,0.070907,0.125295,1.9604,0.001767,0.6746,Low
LN000767,2025-05-26,Technology,BBB,656,38728.28,63819.73,0.0728,0.0957,53599.67,0.7225,1.5,0,0.082481,0.095865,2.9805,0.00051,0.521,Low
LN000768,2023-12-12,Technology,A,740,54442.07,103958.07,0.1087,0.0879,84179.27,0.6467,7.4,0,0.067076,0.053485,4.3443,0.00071,-0.8681,Low
LN000769,2021-08-24,Industrial,BB,575,226665.9,20000.0,1.5,0.1135,906663.61,0.25,1.6,1,0.303003,0.088877,11.8099,0.0,5.4088,High
LN000770,2023-07-05,Consumer,B,564,77336.62,171427.21,0.05,0.1193,178741.6,0.4327,6.1,3,-0.01598,0.100311,-0.5519,0.000107,4.954,High
LN000771,2020-08-31,Finance,AA,780,22364.94,103090.24,0.05,0.0644,39962.71,0.5596,7.9,1,0.053092,0.042593,4.3179,0.001181,-0.2881,Low
LN000772,2023-08-29,Utilities,A,750,690372.25,42669.8,1.5,0.076,646846.58,1.0673,40.0,0,0.054312,0.067328,2.7944,0.000176,1.5949,Medium
LN000773,2022-12-03,Consumer,AA,814,140359.42,142347.5,0.1781,0.0631,200666.11,0.6995,0.2,0,0.035933,0.044076,2.8241,0.001328,-2.0065,Low
LN000774,2024-01-15,Energy,BBB,628,21001.78,50104.53,0.1208,0.0929,20478.13,1.0256,0.7,0,0.127823,0.081451,5.4363,0.000128,0.9523,Medium
LN000775,2020-11-08,Consumer,BBB,655,60716.22,43450.71,0.2708,0.0926,113869.75,0.5332,0.6,2,-0.047341,0.076543,-2.1425,3.5e-05,3.0593,High
LN000776,2021-03-11,Energy,BB,588,111521.76,83511.07,0.2879,0.1037,159239.05,0.7003,3.6,0,-0.060646,0.086755,-2.4216,0.000146,0.9375,Medium
LN000777,2025-03-13,Industrial,BB,564,643740.71,28442.84,1.5,0.1094,554178.79,1.1616,12.1,0,0.010734,0.082005,0.4534,0.001474,3.8182,High
LN000778,2023-08-21,Utilities,BB,584,29175.26,122410.73,0.0592,0.1072,40681.39,0.7172,13.0,0,-0.051155,0.124483,-1.4235,8e-05,0.074,Low
LN000779,2020-11-04,Utilities,BBB,731,288844.8,28589.85,1.5,0.0804,277583.7,1.0406,9.3,1,0.007903,0.065229,0.4197,0.0,4.1851,High
LN000780,2021-03-06,Industrial,B,565,460208.57,28708.88,1.5,0.1353,659951.45,0.6973,15.9,0,0.131275,0.095033,4.7852,0.000286,4.3778,High
LN000781,2021-10-22,Industrial,BBB,717,49438.28,31672.91,0.3512,0.1004,47327.62,1.0446,2.7,0,-0.069496,0.100066,-2.4058,0.000587,0.481,Low
LN000782,2021-01-05,Finance,CCC,510,72746.42,101890.1,0.1454,0.1381,99283.04,0.7327,0.6,1,-0.124519,0.224961,-1.9174,0.000103,3.1877,High
LN000783,2021-07-20,Industrial,BB,591,31573.07,38880.85,0.2147,0.1101,57540.7,0.5487,0.4,0,-0.004145,0.105973,-0.1355,7.1e-05,1.6547,Medium
LN000784,2022-09-06,Consumer,AA,780,78920.22,23304.53,0.6672,0.0591,104294.3,0.7567,13.4,0,-0.013725,0.035308,-1.3466,0.00015,-0.08,Low
LN000785,2020-06-30,Technology,BB,624,94821.46,39184.01,0.503,0.1185,109468.89,0.8662,9.2,0,-0.178631,0.085142,-7.2678,4.9e-05,1.8533,Medium
LN000786,2023-09-24,Energy,A,740,203946.91,58546.13,0.6947,0.0895,298619.51,0.683,8.4,0,-0.099377,0.121385,-2.836,0.001362,1.037,Medium
LN000787,2021-09-13,Real Estate,BB,595,327486.4,26194.88,1.5,0.1108,584244.52,0.5605,2.9,0,0.053032,0.113068,1.6247,0.000539,4.0617,High
LN000788,2022-03-29,Energy,AA,752,43351.4,26737.52,0.3372,0.0701,37579.77,1.1536,3.3,0,0.06469,0.051731,4.3318,0.000265,-0.4598,Low
LN000789,2023-04-07,Technology,A,812,11338.31,262474.03,0.05,0.0809,16987.02,0.6675,22.2,0,-0.073855,0.055406,-4.6175,6e-06,-2.7076,Low
LN000790,2022-08-10,Utilities,B,546,96435.6,32781.0,0.5259,0.1183,220498.7,0.4374,0.5,1,-0.129195,0.095289,-4.6967,8e-06,3.6873,High
