customer_id,age,gender,region,customer_segment,tenure_months,monthly_spend,num_products,login_frequency,support_tickets,satisfaction_score,days_since_last_purchase,discount_used,churned
CUST01765,66.0,Male,North,Standard,78,2294.97,2,10,1,1,217,0,1
CUST01766,59.0,Male,Central,Basic,105,895.28,5,12,3,3,158,1,0
CUST01767,52.0,Male,West,Standard,62,1958.02,4,12,0,4,71,1,0
CUST01768,67.0,Male,Central,Standard,35,2843.71,2,15,2,2,318,0,1
CUST01769,,Male,Central,Basic,13,1139.97,2,15,1,3,110,1,0
CUST01770,34.0,Female,Central,New,35,572.75,1,17,2,4,285,1,0
CUST01771,41.0,Male,East,Basic,43,964.62,1,13,2,5,258,1,0
CUST01772,20.0,Female,Central,Standard,2,1933.19,2,10,4,3,90,1,0
CUST01773,49.0,Female,South,Basic,56,541.47,2,1,2,4,361,1,0
CUST01774,52.0,Male,South,Premium,111,3735.49,2,10,1,4,57,1,0
CUST01775,55.0,Male,North,Premium,77,4291.66,5,17,1,5,298,0,0
CUST01776,30.0,Male,East,Standard,51,2557.28,3,12,3,2,49,1,0
CUST01777,64.0,Male,North,Basic,54,736.3,3,9,2,4,185,1,0
CUST01778,42.0,Female,South,Standard,16,2662.17,1,7,0,5,199,1,0
CUST01779,26.0,Male,South,Premium,18,3925.05,5,13,3,5,18,1,0
CUST01780,21.0,Male,West,Premium,7,5005.84,3,12,4,4,198,1,0
CUST01781,31.0,Male,Central,New,45,467.27,4,15,0,4,232,0,0
CUST01782,,Other,South,Basic,36,1321.72,2,10,0,4,27,0,0
CUST01783,51.0,Female,North,Standard,41,1496.31,2,16,0,4,118,1,0
CUST01784,28.0,Female,North,Basic,94,1350.49,2,10,1,4,54,0,0
CUST01785,58.0,Male,Central,Standard,42,1847.89,1,7,2,4,152,1,0
CUST01786,20.0,Female,Central,Basic,105,837.25,3,8,2,5,225,0,0
CUST01787,45.0,Female,West,Standard,7,1454.24,4,10,2,4,162,1,0
CUST01788,46.0,Female,East,New,15,456.47,1,7,1,4,150,0,0
CUST01789,26.0,Other,North,Standard,60,2228.91,1,13,1,5,216,1,0
CUST01790,20.0,Male,Central,Basic,40,553.47,3,14,4,5,319,1,0
CUST01791,42.0,Female,North,Premium,83,3876.76,1,13,5,4,348,1,1
CUST01792,51.0,Female,Central,Standard,107,2075.42,3,11,3,4,340,1,0
CUST01793,29.0,Male,South,Standard,37,2366.88,3,13,0,4,317,1,0
CUST01794,59.0,Male,North,Standard,66,1224.46,2,14,1,3,338,1,0
CUST01795,26.0,Other,South,Premium,106,,4,9,2,2,42,0,0
CUST01796,32.0,Male,North,Basic,112,568.39,2,9,1,4,352,1,0
CUST01797,57.0,Female,East,Standard,55,1374.84,4,7,1,3,161,1,0
CUST01798,42.0,Other,West,Basic,77,1036.2,3,6,3,4,74,1,0
CUST01799,22.0,Female,South,Basic,104,770.71,4,12,0,4,25,1,0
CUST01800,28.0,Male,Central,Basic,105,151.99,1,11,1,4,303,1,0
CUST01801,51.0,Female,East,Basic,107,488.32,1,12,1,1,242,0,1
CUST01802,41.0,Male,North,Basic,107,566.02,1,12,1,2,173,0,0
CUST01803,32.0,Female,South,Standard,119,3422.12,2,9,1,2,287,1,1
CUST01804,55.0,Male,North,Basic,95,1104.53,4,15,1,3,159,1,0
CUST01805,25.0,Female,North,Standard,80,3261.52,2,11,1,5,354,0,0
CUST01806,22.0,Female,North,Basic,106,948.67,4,17,1,3,218,0,0
CUST01807,65.0,Female,West,Basic,56,1502.6,2,6,2,3,115,0,0
CUST01808,43.0,Female,West,Standard,44,1999.55,2,8,1,2,241,1,1
CUST01809,35.0,Female,Central,Standard,57,1880.52,4,22,0,4,308,0,0
CUST01810,23.0,Female,South,Standard,6,2594.84,2,20,2,4,212,1,1
CUST01811,,Male,East,Basic,92,917.86,3,18,2,3,363,0,0
CUST01812,65.0,Female,East,New,32,197.86,1,18,1,5,86,1,0
CUST01813,30.0,Male,East,Standard,108,1246.98,5,19,1,5,133,0,0
CUST01814,45.0,Female,North,Basic,74,1411.91,2,10,0,3,268,0,0
CUST01815,22.0,Male,West,New,114,340.51,3,11,0,4,277,1,0
CUST01816,30.0,Male,South,Premium,18,3119.01,1,14,1,4,265,1,0
CUST01817,34.0,Female,North,Standard,68,2274.86,2,13,1,3,93,1,0
CUST01818,67.0,Male,West,Basic,73,1584.7,4,17,1,5,91,0,0
CUST01819,57.0,Male,West,Basic,7,,4,14,0,2,145,1,1
CUST01820,62.0,Female,South,New,114,340.98,1,9,1,4,360,0,0
CUST01821,49.0,Female,South,Standard,8,1493.51,2,10,2,4,152,1,0
CUST01822,46.0,Female,South,Premium,64,4382.11,2,7,0,4,155,0,0
CUST01823,68.0,Male,North,Standard,107,1516.3,1,13,1,5,136,0,0
CUST01824,20.0,Female,Central,Standard,7,2298.19,3,12,2,3,253,0,1
CUST01825,57.0,Male,South,Standard,41,2587.89,1,10,1,2,318,1,1
CUST01826,51.0,Female,Central,Basic,40,901.2,2,12,0,4,29,1,0
CUST01827,57.0,Female,North,Premium,3,4699.07,3,11,1,3,83,1,0
CUST01828,44.0,Female,Central,Basic,17,879.17,2,18,2,2,330,1,1
CUST01829,30.0,Male,East,Standard,66,2162.69,3,8,3,4,34,0,0
CUST01830,62.0,Male,Central,Basic,79,954.77,5,10,0,3,316,0,0
CUST01831,50.0,Male,South,Premium,110,4470.49,1,18,4,4,104,0,0
CUST01832,23.0,Male,North,Standard,93,1719.62,3,20,1,3,233,0,0
CUST01833,41.0,Male,South,Premium,114,3207.22,1,21,2,2,237,0,1
CUST01834,36.0,Female,East,New,112,111.73,2,4,3,4,223,0,0
CUST01835,33.0,Male,South,Basic,52,1133.93,1,9,0,1,90,1,0
CUST01836,,Female,South,Standard,22,1779.57,1,12,1,5,333,1,0
CUST01837,45.0,Male,South,Standard,4,2575.58,2,5,1,3,240,1,1
CUST01838,50.0,Female,West,New,116,840.81,2,12,4,4,218,1,0
CUST01839,65.0,Female,East,Standard,6,1446.04,4,16,2,5,182,1,0
CUST01840,58.0,Male,South,Premium,38,4203.15,3,9,1,3,257,1,0
CUST01841,30.0,Male,South,Basic,26,904.62,5,11,1,4,232,0,0
CUST01842,60.0,Female,South,New,11,240.27,2,11,0,5,189,1,0
CUST01843,62.0,Male,North,Premium,90,2958.45,1,18,3,3,329,1,0
CUST01844,42.0,Female,West,Standard,17,3554.58,2,10,1,5,344,1,0
CUST01845,59.0,Female,North,New,88,591.85,2,14,1,1,255,1,1
CUST01846,53.0,Female,West,Premium,92,4343.66,2,13,1,3,45,1,0
CUST01847,44.0,Male,South,Premium,99,4362.0,3,11,3,5,316,1,0
CUST01848,55.0,Female,East,Basic,31,538.77,2,13,2,3,86,1,0
CUST01849,24.0,Female,Central,New,77,100.0,2,8,4,4,201,0,0
CUST01850,22.0,Female,Central,Standard,118,2256.02,1,11,0,5,359,1,0
CUST01851,60.0,Male,South,New,35,591.69,1,13,3,5,343,1,0
CUST01852,62.0,Female,North,Basic,16,1188.98,1,13,2,4,212,1,0
CUST01853,68.0,Female,East,Premium,79,4354.08,1,10,3,5,119,0,0
CUST01854,48.0,Female,West,New,107,568.24,3,7,0,4,298,1,0
CUST01855,40.0,Male,South,Standard,18,2561.74,1,11,0,3,155,0,0
CUST01856,59.0,Female,East,Standard,111,1848.15,3,9,2,4,186,1,0
CUST01857,27.0,Male,East,Basic,101,895.51,2,9,1,4,197,1,0
CUST01858,49.0,Female,West,Standard,112,3554.71,1,17,3,4,337,0,0
CUST01859,,Female,East,Premium,62,4874.52,4,12,1,4,201,1,0
CUST01860,47.0,Female,North,Premium,112,4705.79,2,9,1,4,266,1,0
CUST01861,56.0,Female,North,Standard,113,2215.07,1,11,0,4,236,0,0
CUST01862,48.0,Male,North,Basic,105,468.58,4,15,0,5,194,0,0
CUST01863,,Other,East,Basic,27,786.72,1,12,2,4,25,1,0
CUST01864,53.0,Male,North,New,119,574.96,1,12,2,3,259,1,0
CUST01865,19.0,Female,West,Standard,35,1803.56,3,17,0,5,71,0,0
CUST01866,31.0,Female,East,Standard,116,2891.73,3,9,2,3,28,1,0
CUST01867,30.0,Female,Central,Premium,45,5082.54,1,9,2,5,11,1,0
CUST01868,46.0,Male,East,Premium,118,3716.54,1,17,0,2,349,0,1
CUST01869,29.0,Female,West,Standard,35,2945.45,4,16,1,3,118,0,0
CUST01870,56.0,Female,Central,Basic,28,1077.2,2,17,1,2,208,0,1
CUST01871,19.0,Male,East,New,103,,1,20,3,2,93,1,1
CUST01872,49.0,Female,North,New,102,633.9,2,12,2,4,141,1,0
CUST01873,30.0,Male,South,Standard,9,3399.85,4,13,1,4,355,0,1
CUST01874,63.0,Male,South,New,76,712.03,1,15,2,5,11,1,0
CUST01875,44.0,Male,North,Standard,15,2533.27,3,10,0,4,291,1,0
CUST01876,66.0,Male,South,Premium,21,5045.78,2,11,2,3,239,1,0
CUST01877,58.0,Female,South,New,52,492.07,2,17,0,4,264,0,0
CUST01878,34.0,Male,North,Basic,35,1426.66,3,11,1,4,263,0,0
CUST01879,57.0,Male,North,Premium,106,3796.03,5,7,3,5,69,1,0
CUST01880,48.0,Male,East,Standard,97,3021.93,1,19,3,4,70,1,0
CUST01881,51.0,Female,East,Standard,51,1590.54,1,14,1,3,185,1,0
CUST01882,41.0,Female,North,Basic,83,1256.76,4,8,4,4,124,1,0
CUST01883,62.0,Male,West,Standard,55,2053.91,3,20,1,4,222,0,0
CUST01884,52.0,Male,South,New,87,698.16,2,17,0,4,11,0,0
CUST01885,65.0,Female,East,Premium,77,3612.95,2,13,1,5,166,1,0
CUST01886,23.0,Male,South,Standard,44,2139.57,3,16,2,4,91,1,0
CUST01887,36.0,Female,Central,Standard,65,2586.01,3,8,3,4,248,1,0
CUST01888,47.0,Male,North,Standard,115,2884.58,4,20,2,4,341,0,0
CUST01889,24.0,Female,West,Standard,93,1436.3,2,12,1,2,305,1,1
CUST01890,27.0,Male,Central,Basic,88,976.17,1,19,3,4,291,1,0
CUST01891,58.0,Female,Central,New,80,651.02,3,18,1,4,157,1,0
CUST01892,,Male,Central,New,25,379.55,2,14,0,4,88,1,0
CUST01893,51.0,Other,North,Basic,119,814.44,2,14,0,4,228,0,0
CUST01894,45.0,Male,East,New,87,627.16,2,7,1,5,134,1,0
CUST01895,32.0,Female,North,Basic,92,1042.13,1,9,1,1,266,0,1
CUST01896,47.0,Male,East,Basic,47,1528.42,2,11,1,3,84,1,0
CUST01897,54.0,Male,Central,Standard,80,2528.13,3,16,0,5,212,1,0
CUST01898,46.0,Female,Central,Standard,107,2558.86,3,12,3,5,218,1,0
CUST01899,39.0,Male,West,Standard,56,2278.63,2,12,3,4,341,0,0
CUST01900,21.0,Female,East,Standard,38,2781.52,1,12,2,5,237,1,0
CUST01901,37.0,Female,Central,Standard,11,734.11,2,14,3,3,151,1,0
CUST01902,49.0,Female,South,New,67,588.81,3,8,1,3,174,1,0
CUST01903,53.0,Male,West,Standard,15,1856.42,2,11,1,5,140,0,0
CUST01904,67.0,Female,North,Premium,1,4150.75,3,10,0,5,55,1,0
CUST01905,21.0,Male,West,Standard,7,2855.58,2,15,1,3,141,0,0
CUST01906,44.0,Female,South,Premium,1,3168.93,1,12,1,2,74,0,1
CUST01907,34.0,Female,East,Premium,49,3200.96,3,9,0,2,135,1,0
CUST01908,,Female,North,Standard,96,1358.04,1,10,2,3,317,0,0
CUST01909,39.0,Female,North,Standard,73,2134.43,2,13,1,5,130,1,0
CUST01910,34.0,Female,East,Standard,29,2603.37,1,13,1,4,232,1,0
CUST01911,27.0,Male,West,Basic,26,917.96,1,7,3,4,26,0,0
CUST01912,18.0,Female,Central,Basic,87,1168.93,2,15,1,4,69,1,0
CUST01913,39.0,Male,West,Standard,45,3564.54,2,19,0,5,62,0,0
CUST01914,43.0,Female,South,Standard,107,2401.11,3,16,3,2,200,1,0
CUST01915,35.0,Female,Central,Standard,93,2067.06,3,12,2,4,167,0,0
CUST01916,,Female,West,Basic,116,643.4,3,9,4,5,116,0,0
CUST01917,31.0,Male,East,Premium,102,5045.66,2,12,2,3,139,0,0
CUST01918,64.0,Female,South,Premium,97,5023.5,3,13,0,5,232,0,0
CUST01919,46.0,Male,South,Basic,71,632.82,2,11,0,4,214,0,0
CUST01920,29.0,Male,South,Standard,12,1435.29,2,23,0,1,208,1,1
CUST01921,53.0,Male,Central,Premium,95,4249.02,2,11,1,3,102,1,0
CUST01922,52.0,Male,North,Standard,32,3235.17,5,9,0,4,298,0,0
CUST01923,,Male,Central,New,118,893.19,1,12,1,4,10,0,0
CUST01924,29.0,Female,West,New,20,430.28,4,9,0,4,123,1,0
CUST01925,24.0,Male,North,Basic,119,757.71,1,21,0,3,275,1,0
CUST01926,46.0,Male,West,Standard,51,2734.25,2,14,0,4,4,1,0
CUST01927,28.0,Female,North,Standard,81,2370.63,1,18,1,3,259,1,0
CUST01928,50.0,Male,Central,New,36,234.76,3,15,1,4,209,1,0
CUST01929,23.0,Female,South,New,67,293.94,1,13,0,4,266,0,0
CUST01930,64.0,Female,East,Standard,1,2048.85,4,10,1,4,262,0,1
CUST01931,32.0,Female,South,Basic,114,509.01,4,13,0,2,287,1,1
CUST01932,49.0,Female,Central,Premium,27,4474.12,3,8,1,3,31,0,0
CUST01933,68.0,Female,North,Standard,117,2408.95,2,13,1,3,176,1,0
CUST01934,28.0,Female,South,Basic,111,938.27,5,11,3,2,9,1,0
CUST01935,40.0,Male,Central,Standard,40,1814.82,4,14,1,3,204,1,0
CUST01936,43.0,Female,West,New,97,547.24,2,21,0,4,108,0,0
CUST01937,51.0,Male,East,Premium,84,5884.14,3,15,0,4,124,1,0
CUST01938,63.0,Female,South,Standard,14,2653.77,2,12,3,4,238,0,0
CUST01939,51.0,Male,North,New,100,327.1,2,10,6,4,130,1,0
CUST01940,46.0,Female,West,New,69,554.68,2,10,2,2,234,0,1
CUST01941,,Male,Central,Premium,87,3953.41,2,9,1,5,4,1,0
CUST01942,34.0,Female,East,Standard,109,3049.21,1,15,1,3,220,1,0
CUST01943,52.0,Male,North,Basic,79,665.09,2,11,1,4,262,0,0
CUST01944,30.0,Female,Central,Premium,6,4384.14,3,9,1,5,30,0,0
CUST01945,58.0,Female,Central,New,33,170.76,5,13,3,4,317,0,0
CUST01946,56.0,Male,South,New,55,525.9,5,9,1,3,77,1,0
CUST01947,32.0,Female,South,Premium,19,,2,9,0,3,183,1,0
CUST01948,46.0,Female,North,Premium,77,3870.14,3,14,2,1,292,0,1
CUST01949,46.0,Female,Central,Premium,29,3443.11,1,12,5,4,202,0,1
CUST01950,28.0,Male,South,New,61,584.79,3,9,3,4,157,1,0
CUST01951,69.0,Male,East,Premium,70,6233.8,1,8,1,4,100,0,0
CUST01952,49.0,Male,East,Standard,79,2569.51,1,17,0,1,122,1,0
CUST01953,19.0,Male,Central,Standard,80,2191.44,3,14,2,5,315,0,0
CUST01954,64.0,Female,South,Basic,24,1144.97,2,18,0,4,110,1,0
CUST01955,,Male,North,Premium,23,4120.77,1,8,1,2,167,0,0
CUST01956,37.0,Female,North,Standard,112,2220.86,4,9,0,3,130,0,0
CUST01957,39.0,Male,North,New,10,497.65,2,12,2,4,270,1,1
CUST01958,28.0,Female,East,New,54,535.66,1,9,2,4,138,0,0
CUST01959,44.0,Female,South,Basic,105,1520.3,1,12,1,2,176,1,0
CUST01960,20.0,Female,South,Premium,41,3960.84,1,14,4,2,64,1,0
CUST01961,34.0,Male,East,Standard,49,1996.96,1,6,4,5,131,0,0
CUST01962,61.0,Male,North,Basic,17,1177.49,3,11,3,3,328,1,0
CUST01963,45.0,Male,North,Standard,113,2358.38,2,15,2,3,188,0,0
CUST01964,46.0,Male,Central,New,56,515.98,4,19,2,5,277,1,0
CUST01965,38.0,Male,West,Basic,108,1036.48,1,11,2,4,350,1,0
CUST01966,64.0,Male,South,Premium,45,4541.59,2,14,0,4,147,0,0
CUST01967,33.0,Male,South,New,30,442.18,3,19,0,4,335,1,0
CUST01968,54.0,Female,South,New,44,581.31,3,16,0,4,20,1,0
CUST01969,37.0,Male,West,Premium,110,4968.43,3,16,1,4,314,1,0
CUST01970,23.0,Female,Central,Standard,74,2855.57,5,10,3,5,42,1,0
CUST01971,36.0,Male,West,Standard,55,2236.47,1,9,1,3,350,1,0
CUST01972,22.0,Female,North,Standard,19,2411.93,2,10,3,3,344,1,0
CUST01973,,Female,North,Premium,29,4281.87,4,17,3,2,140,0,0
CUST01974,,Female,South,Basic,2,420.51,1,16,1,4,9,1,0
CUST01975,55.0,Female,East,New,36,785.09,1,5,1,4,79,1,0
CUST01976,32.0,Male,South,Standard,19,1887.76,1,13,0,2,338,1,1
CUST01977,51.0,Female,East,Premium,7,4379.8,3,9,0,4,148,1,0
CUST01978,52.0,Male,West,Basic,26,890.83,1,14,6,3,193,0,0
CUST01979,66.0,Male,North,Standard,79,1569.08,1,15,1,3,259,1,0
CUST01980,42.0,Female,East,New,111,670.38,2,10,2,5,136,0,0
CUST01981,41.0,Female,West,Standard,38,2455.99,3,16,3,4,39,1,0
CUST01982,29.0,Male,North,Premium,3,4519.39,1,15,2,1,320,1,1
CUST01983,35.0,Female,East,Premium,102,3623.04,2,13,1,3,287,0,0
CUST01984,32.0,Female,South,Basic,80,1385.6,3,8,2,1,150,1,0
CUST01985,61.0,Male,South,Standard,66,2036.71,5,16,1,4,352,0,0
CUST01986,33.0,Male,South,Basic,95,851.29,3,9,1,4,5,0,0
CUST01987,44.0,Male,West,Standard,92,2459.41,3,11,2,5,236,1,0
CUST01988,25.0,Male,South,Standard,71,2280.71,2,12,1,4,236,1,0
CUST01989,63.0,Male,Central,Standard,94,2045.96,1,16,3,4,314,0,0
CUST01990,42.0,Male,North,New,43,619.85,2,10,1,5,105,0,0
CUST01991,34.0,Male,West,New,62,636.04,4,21,0,4,207,0,0
CUST01992,46.0,Female,South,Standard,71,2488.53,2,11,0,3,239,1,0
CUST01993,25.0,Female,North,Standard,100,2406.96,4,17,1,4,319,0,0
CUST01994,32.0,Other,East,Premium,93,4059.45,5,13,2,4,317,1,0
CUST01995,44.0,Male,South,Standard,24,2672.64,1,14,2,4,52,1,0
CUST01996,63.0,Female,North,Standard,116,2220.24,1,10,2,3,108,1,0
CUST01997,67.0,Female,Central,New,39,705.67,1,18,0,3,357,1,0
CUST01998,69.0,Female,East,New,68,279.86,2,14,5,3,33,1,0
CUST01999,24.0,Male,Central,Standard,93,1244.74,1,11,2,1,22,0,0
CUST02000,20.0,Female,North,Standard,44,2567.63,4,11,0,5,307,0,0
